model,nct_id,term,estimate,std.error,statistic,p.value
asc_int,NCT00118729,male:como_ct,0.000e+00,0.000e+00,NA,NA
asc_int,NCT00118729,age10:male:como_ct,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01957163,(Intercept),-1.011e-01,1.131e-01,-0.8935303748419777,0.37198655537876035
asce_int,NCT01957163,age10,3.041e-02,1.688e-02,1.801833902845089,0.0721505967718145
asce_int,NCT01957163,como_ct,1.048e-02,1.160e-02,0.9038190336091222,0.36650987890849096
asce_int,NCT01957163,male,-3.061e-02,2.768e-02,-1.1057299845075843,0.26935471421094026
asce_int,NCT01957163,black,4.907e-01,1.370e-01,3.5811723108991442,3.741526071566215e-4
asce_int,NCT01957163,asian,  NA,  NA,NA,NA
asce_int,NCT01957163,nativ,-5.540e-02,3.043e-01,-0.18206692421944598,0.8556011576107132
asce_int,NCT01957163,other,-1.323e-01,3.035e-01,-0.4358663437922422,0.6631145865167152
asce_int,NCT01957163,male:black,-5.716e-01,1.677e-01,-3.408868245048428,7.029537296576699e-4
asce_int,NCT01957163,male:asian,  NA,  NA,NA,NA
asce_int,NCT01957163,male:nativ,  NA,  NA,NA,NA
asce_int,NCT01957163,male:other,  NA,  NA,NA,NA
asce_int,NCT02119286,(Intercept),6.793e-02,1.131e-01,0.6004937846248555,0.5484268235914934
asce_int,NCT02119286,age10,3.512e-03,1.756e-02,0.20002796221543567,0.8415333264972693
asce_int,NCT02119286,como_ct,2.843e-02,1.191e-02,2.386487366124627,0.017350402667919276
asce_int,NCT02119286,male,-2.644e-02,3.030e-02,-0.8726791617620003,0.38322229205325486
asce_int,NCT02119286,black,1.829e-01,1.369e-01,1.335896687227349,0.18214060474356777
asce_int,NCT02119286,asian,-1.167e-01,3.317e-01,-0.3518564867671285,0.7250818956454461
asce_int,NCT02119286,nativ,  NA,  NA,NA,NA
asce_int,NCT02119286,other,  NA,  NA,NA,NA
asce_int,NCT02119286,male:black,-3.159e-01,1.706e-01,-1.8519849287913885,0.06456857374492633
asce_int,NCT02119286,male:asian,4.005e-02,3.362e-01,0.119139392091788,0.905208823866771
asce_int,NCT02119286,male:nativ,  NA,  NA,NA,NA
asce_int,NCT02119286,male:other,  NA,  NA,NA,NA
asce_int,NCT02236611,(Intercept),8.266e-02,1.010e-01,0.8182983485704327,0.41340836962651417
asce_int,NCT02236611,age10,7.321e-03,1.516e-02,0.4829792771283218,0.6292305812334378
asce_int,NCT02236611,como_ct,2.847e-02,1.291e-02,2.2048186349772725,0.02772486439856536
asce_int,NCT02236611,male,-3.499e-02,2.590e-02,-1.35103238155416,0.17703231167150693
asce_int,NCT02236611,black,  NA,  NA,NA,NA
asce_int,NCT02236611,asian,-1.439e-01,2.102e-01,-0.6847486902242879,0.49368282295002763
asce_int,NCT02236611,nativ,  NA,  NA,NA,NA
asce_int,NCT02236611,other,8.187e-01,3.639e-01,2.249444121488318,0.024730740411789236
asce_int,NCT02236611,male:black,  NA,  NA,NA,NA
asce_int,NCT02236611,male:asian,  NA,  NA,NA,NA
asce_int,NCT02236611,male:nativ,  NA,  NA,NA,NA
asce_int,NCT02236611,male:other,  NA,  NA,NA,NA
asce_int,NCT00428090,(Intercept),6.012e-02,1.986e-01,0.30275572920765403,0.7623318725641901
asce_int,NCT00428090,age10,6.426e-03,2.558e-02,0.25122717996666843,0.8018481986251433
asce_int,NCT00428090,como_ct,6.062e-03,2.211e-02,0.27422235792088157,0.784143876917331
asce_int,NCT00428090,male,-4.376e-02,4.235e-02,-1.0330997775392643,0.30257176911393735
asce_int,NCT00428090,black,-6.387e-02,2.132e-01,-0.2995197784098228,0.7647963921284594
asce_int,NCT00428090,asian,-7.458e-02,6.651e-02,-1.1213157009702897,0.26324688765201326
asce_int,NCT00428090,nativ,-1.208e-01,2.979e-01,-0.40548862304419336,0.6854708124266299
asce_int,NCT00428090,other,7.523e-02,1.368e-01,0.5499486726714838,0.5828535368369985
asce_int,NCT00428090,male:black,  NA,  NA,NA,NA
asce_int,NCT00428090,male:asian,6.643e-02,1.049e-01,0.6334087748302847,0.527055170109384
asce_int,NCT00428090,male:nativ,  NA,  NA,NA,NA
asce_int,NCT00428090,male:other,8.414e-01,3.264e-01,2.5778427366581607,0.010524923957311376
asce_int,NCT01181895,(Intercept),-6.984e-04,3.797e-02,-0.018393309652566046,0.98535871624885
asce_int,NCT01181895,age10,-3.678e-03,6.627e-03,-0.555009819971406,0.580025126998318
asce_int,NCT01181895,como_ct,2.360e-02,1.176e-02,2.007036246708366,0.047220957012179404
asce_int,NCT01181895,male,-1.122e-02,2.088e-02,-0.5371157307102248,0.592282425526323
asce_int,NCT01181895,black,-2.393e-02,4.083e-02,-0.5860860081322544,0.55902939710176
asce_int,NCT01181895,asian,  NA,  NA,NA,NA
asce_int,NCT01181895,nativ,-3.513e-03,3.122e-02,-0.11254470380651994,0.9105985339264719
asce_int,NCT01181895,other,  NA,  NA,NA,NA
asce_int,NCT01181895,male:black,-1.731e-02,1.047e-01,-0.1653366253446532,0.8689852893818822
asce_int,NCT01181895,male:asian,  NA,  NA,NA,NA
asce_int,NCT01181895,male:nativ,7.025e-03,5.625e-02,0.12488144324805364,0.9008474351948894
asce_int,NCT01181895,male:other,  NA,  NA,NA,NA
asce_int,NCT01316900,(Intercept),-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,age10,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,como_ct,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,male,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,black,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,asian,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,nativ,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,other,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,male:black,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,male:asian,  NA,  NA,NA,NA
asce_int,NCT01316900,male:nativ,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01316900,male:other,  NA,  NA,NA,NA
asce_int,NCT01159912,(Intercept),2.132e-02,2.693e-02,0.7918069169988641,0.4298521467447243
asce_int,NCT01159912,age10,-3.929e-03,4.754e-03,-0.826498885248458,0.40996881490850534
asce_int,NCT01159912,como_ct,-1.677e-03,1.046e-02,-0.1603756983593066,0.8728230968853148
asce_int,NCT01159912,male,2.512e-02,1.733e-02,1.4492591143407667,0.14956719145878475
asce_int,NCT01159912,black,-1.671e-03,2.052e-02,-0.08144593749463497,0.9352070568923344
asce_int,NCT01159912,asian,-5.643e-03,6.091e-02,-0.0926404897349826,0.9263255036760589
asce_int,NCT01159912,nativ,  NA,  NA,NA,NA
asce_int,NCT01159912,other,-2.355e-02,8.565e-02,-0.27490272073161565,0.7838081563880258
asce_int,NCT01159912,male:black,-3.004e-02,3.642e-02,-0.8246061101893262,0.4110391776144807
asce_int,NCT01159912,male:asian,  NA,  NA,NA,NA
asce_int,NCT01159912,male:nativ,  NA,  NA,NA,NA
asce_int,NCT01159912,male:other,  NA,  NA,NA,NA
asce_int,NCT01436110,(Intercept),-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,age10,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,como_ct,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,male,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,black,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,asian,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,nativ,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,other,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,male:black,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,male:asian,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,male:nativ,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01436110,male:other,  NA,  NA,NA,NA
asce_int,NCT01691521,(Intercept),-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,age10,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,como_ct,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,male,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,black,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,asian,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,nativ,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,other,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,male:black,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,male:asian,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01691521,male:nativ,  NA,  NA,NA,NA
asce_int,NCT01691521,male:other,  NA,  NA,NA,NA
asce_int,NCT00289198,(Intercept),2.976e-01,1.229e-01,2.4210031395144385,0.01671382101699292
asce_int,NCT00289198,age10,1.055e-02,2.638e-02,0.400056949012104,0.6897033148684069
asce_int,NCT00289198,como_ct,-4.118e-02,5.366e-02,-0.7675181534926762,0.44402151360873976
asce_int,NCT00289198,male,1.213e-01,8.433e-02,1.4379074233702,0.15261501673708242
asce_int,NCT00289198,black,  NA,  NA,NA,NA
asce_int,NCT00289198,asian,3.696e-01,2.035e-01,1.8166597545094008,0.07133447199004467
asce_int,NCT00289198,nativ,  NA,  NA,NA,NA
asce_int,NCT00289198,other,6.961e-01,4.821e-01,1.4439372473673826,0.1509138251238654
asce_int,NCT00289198,male:black,  NA,  NA,NA,NA
asce_int,NCT00289198,male:asian,-4.576e-01,3.521e-01,-1.299396218041875,0.19587016464028736
asce_int,NCT00289198,male:nativ,  NA,  NA,NA,NA
asce_int,NCT00289198,male:other,-6.081e-01,5.940e-01,-1.023729399999949,0.3076679900618467
asce_int,NCT01772134,(Intercept),2.329e-01,1.265e-01,1.840893359799428,0.06615763992448596
asce_int,NCT01772134,age10,-1.377e-02,2.015e-02,-0.683288616203042,0.4947026128901624
asce_int,NCT01772134,como_ct,2.191e-02,1.353e-02,1.6195347693438193,0.10588632878648262
asce_int,NCT01772134,male,-1.592e-03,3.533e-02,-0.045077301356343996,0.964061508961122
asce_int,NCT01772134,black,6.425e-03,1.765e-01,0.036392791581631535,0.9709819255021794
asce_int,NCT01772134,asian,-1.825e-01,2.769e-01,-0.6589922582629427,0.5101673276181073
asce_int,NCT01772134,nativ,-1.901e-01,3.916e-01,-0.4853904518414906,0.6275862401986692
asce_int,NCT01772134,other,-1.653e-01,3.908e-01,-0.4229722700146945,0.6724753012231028
asce_int,NCT01772134,male:black,-6.259e-02,2.250e-01,-0.2781343523133819,0.7810102639917605
asce_int,NCT01772134,male:asian,9.280e-02,2.859e-01,0.324601368509964,0.7456020913720336
asce_int,NCT01772134,male:nativ,  NA,  NA,NA,NA
asce_int,NCT01772134,male:other,  NA,  NA,NA,NA
asce_int,NCT00123903,(Intercept),4.908e-01,2.287e-01,2.1462194040106466,0.03327371998265293
asce_int,NCT00123903,age10,3.387e-03,3.701e-02,0.09151747984471871,0.9271891670850488
asce_int,NCT00123903,como_ct,4.801e-02,3.219e-02,1.491540541031761,0.13767293814161677
asce_int,NCT00123903,male,-6.655e-02,8.851e-02,-0.7518741959399512,0.45316641800831936
asce_int,NCT00123903,black,6.056e-02,1.359e-01,0.44553693647584247,0.6564986261300347
asce_int,NCT00123903,asian,-2.411e-01,1.802e-01,-1.3381918387074918,0.18262104317361574
asce_int,NCT00123903,nativ,  NA,  NA,NA,NA
asce_int,NCT00123903,other,  NA,  NA,NA,NA
asce_int,NCT00123903,male:black,-1.954e-01,2.159e-01,-0.9052821708136334,0.3665971308859224
asce_int,NCT00123903,male:asian,1.399e-01,2.458e-01,0.5692866982441928,0.5699130073070686
asce_int,NCT00123903,male:nativ,  NA,  NA,NA,NA
asce_int,NCT00123903,male:other,  NA,  NA,NA,NA
asce_int,NCT00273052,(Intercept),5.399e-02,8.717e-02,0.6193141340897117,0.5361643110610894
asce_int,NCT00273052,age10,1.507e-04,1.497e-02,0.0100711344388714,0.991971011187724
asce_int,NCT00273052,como_ct,1.492e-02,1.427e-02,1.04573900779756,0.296496257791024
asce_int,NCT00273052,male,-1.822e-02,3.148e-02,-0.5789811924958832,0.5630223084484294
asce_int,NCT00273052,black,1.409e-01,8.905e-02,1.5827230073367482,0.11450425988297062
asce_int,NCT00273052,asian,-6.976e-02,1.512e-01,-0.46130129226481925,0.6449059570141242
asce_int,NCT00273052,nativ,-6.969e-02,2.601e-01,-0.26794975859045433,0.7889161919991048
asce_int,NCT00273052,other,1.729e-01,1.314e-01,1.3152411229383014,0.1894008746755555
asce_int,NCT00273052,male:black,-1.957e-01,1.261e-01,-1.5520441773711038,0.12167193427411335
asce_int,NCT00273052,male:asian,1.466e-02,2.007e-01,0.07301318678556964,0.9418427102899756
asce_int,NCT00273052,male:nativ,1.844e-02,3.681e-01,0.050082077231544266,0.9600892349420305
asce_int,NCT00273052,male:other,-2.243e-01,2.915e-01,-0.7696853272986136,0.44207266052190775
asce_int,NCT00115622,(Intercept),-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00115622,age10,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00115622,como_ct,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00115622,male,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00115622,black,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00115622,asian,  NA,  NA,NA,NA
asce_int,NCT00115622,nativ,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00115622,other,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00115622,male:black,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00115622,male:asian,  NA,  NA,NA,NA
asce_int,NCT00115622,male:nativ,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00115622,male:other,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00117325,(Intercept),9.531e-02,4.194e-02,2.27255383595261,0.024155213165520866
asce_int,NCT00117325,age10,-1.425e-02,8.064e-03,-1.7672555635956078,0.07876580148156222
asce_int,NCT00117325,como_ct,-2.668e-03,1.318e-02,-0.2023915184837482,0.8398238469236665
asce_int,NCT00117325,male,1.998e-02,2.781e-02,0.718229156078031,0.4734845451331736
asce_int,NCT00117325,black,2.196e-01,8.576e-02,2.56078357932122,0.011208038496751704
asce_int,NCT00117325,asian,-5.133e-02,1.707e-01,-0.3007525977007335,0.7639268954985622
asce_int,NCT00117325,nativ,-3.421e-02,1.697e-01,-0.20154110161267444,0.8404877533726618
asce_int,NCT00117325,other,-4.285e-02,1.208e-01,-0.3547486839469118,0.7231652068378671
asce_int,NCT00117325,male:black,-2.717e-01,1.489e-01,-1.8247412872863251,0.06958615374802374
asce_int,NCT00117325,male:asian,  NA,  NA,NA,NA
asce_int,NCT00117325,male:nativ,  NA,  NA,NA,NA
asce_int,NCT00117325,male:other,-3.485e-02,1.713e-01,-0.20338689445677935,0.8390469191791826
asce_int,NCT00118703,(Intercept),9.628e-03,2.247e-02,0.42852198255965535,0.6688738131888752
asce_int,NCT00118703,age10,1.601e-03,4.470e-03,0.35820370418833875,0.7206846048480045
asce_int,NCT00118703,como_ct,-5.400e-03,7.331e-03,-0.7366340121366239,0.4624729483803359
asce_int,NCT00118703,male,-9.149e-03,1.586e-02,-0.5767846068891653,0.5649326113054474
asce_int,NCT00118703,black,-7.583e-03,4.085e-02,-0.18560807202902577,0.8529979602895033
asce_int,NCT00118703,asian,  NA,  NA,NA,NA
asce_int,NCT00118703,nativ,  NA,  NA,NA,NA
asce_int,NCT00118703,other,-2.444e-03,8.168e-02,-0.02992105826982569,0.9761690056525785
asce_int,NCT00118703,male:black,5.619e-03,9.141e-02,0.06147639630524839,0.9510600453878051
asce_int,NCT00118703,male:asian,  NA,  NA,NA,NA
asce_int,NCT00118703,male:nativ,  NA,  NA,NA,NA
asce_int,NCT00118703,male:other,  NA,  NA,NA,NA
asce_int,NCT00609674,(Intercept),-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00609674,age10,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00609674,como_ct,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00609674,male,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00609674,black,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00609674,asian,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00609674,nativ,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00609674,other,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00609674,male:black,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00609674,male:asian,  NA,  NA,NA,NA
asce_int,NCT00609674,male:nativ,  NA,  NA,NA,NA
asce_int,NCT00609674,male:other,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,(Intercept),-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,age10,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,como_ct,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,male,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,black,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,asian,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,nativ,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,other,0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,male:black,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,male:asian,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT01916226,male:nativ,  NA,  NA,NA,NA
asce_int,NCT01916226,male:other,  NA,  NA,NA,NA
asce_int,NCT00118729,(Intercept),-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00118729,age10,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00118729,como_ct,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00118729,male,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00118729,black,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00118729,asian,0.000e+00,0.000e+00,NA,NA
asce_int,NCT00118729,nativ,  NA,  NA,NA,NA
asce_int,NCT00118729,other,  NA,  NA,NA,NA
asce_int,NCT00118729,male:black,-0.000e+00,0.000e+00,NA,NA
asce_int,NCT00118729,male:asian,  NA,  NA,NA,NA
asce_int,NCT00118729,male:nativ,  NA,  NA,NA,NA
asce_int,NCT00118729,male:other,  NA,  NA,NA,NA
